%"Time","avg(Temp)"
2400,825.71
2410,825.73
2420,825.75
2430,825.77
2440,825.79
2450,825.81
2460,825.83
2470,825.84
2480,825.86
2490,825.88
2500,825.89
2510,825.91
2520,825.92
2530,825.94
2540,825.95
2550,825.96
2560,825.98
2570,825.99
2580,826
2590,826.01
2600,826.02
2610,826.03
2620,826.04
2630,826.05
2640,826.06
2650,826.07
2660,826.08
2670,826.09
2680,826.1
2690,826.1
2700,826.11
2710,826.12
2720,826.13
2730,826.13
2740,826.14
2750,826.15
2760,826.15
2770,826.16
2780,826.16
2790,826.17
2800,826.17
2810,826.18
2820,826.19
2830,826.19
2840,826.19
2850,826.2
2860,826.2
2870,826.21
2880,826.21
2890,826.22
2900,826.22
2910,826.22
2920,826.23
2930,826.23
2940,826.23
2950,826.24
2960,826.24
2970,826.24
2980,826.25
2990,826.25
3000,826.25
3010,826.26
3020,826.26
3030,826.26
3040,826.26
3050,826.27
3060,826.27
3070,826.27
3080,826.27
3090,826.27
3100,826.28
3110,826.28
3120,826.28
3130,826.28
3140,826.28
3150,826.28
3160,826.29
3170,826.29
3180,826.29
3190,826.29
3200,826.29
3210,826.29
3220,826.29
3230,826.3
3240,826.3
3250,826.3
3260,826.3
3270,826.3
3280,826.3
3290,826.3
3300,826.3
3310,826.3
3320,826.31
3330,826.31
3340,826.31
3350,826.31
3360,826.31
3370,826.31
3380,826.31
3390,826.31
3400,826.31
3410,826.31
3420,826.31
3430,826.31
3440,826.31
3450,826.31
3460,826.32
3470,826.32
3480,826.32
3490,826.32
3500,826.32
3510,826.32
3520,826.32
3530,826.32
3540,826.32
3550,826.32
3560,826.32
3570,826.32
3580,826.32
3590,826.32
3600,826.32
3610,826.32
3620,826.32
3630,826.32
3640,826.32
3650,826.32
3660,826.32
3670,826.32
3680,826.32
3690,826.32
3700,826.32
3710,826.32
3720,826.32
3730,826.32
3740,826.32
3750,826.32
3760,826.32
3770,826.32
3780,826.32
3790,826.32
3800,826.32
3810,826.32
3820,826.32
3830,826.32
3840,826.32
3850,826.32
3860,826.32
3870,826.32
3880,826.32
3890,826.32
3900,826.32
3910,826.32
3920,826.32
3930,826.32
3940,826.32
3950,826.32
3960,826.32
3970,826.32
3980,826.32
3990,826.32
4000,826.32
4010,826.32
4020,826.32
4030,826.32
4040,826.32
4050,826.32
4060,826.32
4070,826.32
4080,826.32
4090,826.32
4100,826.32
4110,826.32
4120,826.32
4130,826.32
4140,826.32
4150,826.32
4160,826.32
4170,826.32
4180,826.32
4190,826.32
4200,826.32
4210,826.32
4220,826.32
4230,826.32
4240,826.32
4250,826.32
4260,826.32
4270,826.32
4280,826.32
4290,826.32
4300,826.32
4310,826.32
4320,826.32
4330,826.32
4340,826.32
4350,826.32
4360,826.32
4370,826.32
4380,826.32
4390,826.32
4400,826.32
4410,826.32
4420,826.32
4430,826.32
4440,826.32
4450,826.32
4460,826.32
4470,826.32
4480,826.32
4490,826.32
4500,826.32
4510,826.32
4520,826.32
4530,826.32
4540,826.32
4550,826.32
4560,826.32
4570,826.32
4580,826.32
4590,826.32
4600,826.32
4610,826.32
4620,826.32
4630,826.32
4640,826.32
4650,826.32
4660,826.32
4670,826.32
4680,826.32
4690,826.32
4700,826.32
4710,826.32
4720,826.32
4730,826.32
4740,826.32
4750,826.32
4760,826.32
4770,826.32
4780,826.32
4790,826.32
4800,826.32
4810,826.32
4820,826.32
4830,826.32
4840,826.32
4850,826.32
4860,826.32
4870,826.32
4880,826.32
4890,826.32
4900,826.32
4910,826.32
4920,826.32
4930,826.32
4940,826.32
4950,826.32
4960,826.32
4970,826.32
4980,826.32
4990,826.32
5000,826.32
