%"N","Time","avg(Temp)","avg(X)","avg(Y)","avg(Z)","avg(radius)","avg(v (0))","avg(v (1))","avg(v (2))","avg(v (Magnitude))","max(Temp)","max(X)","max(Y)","max(Z)","max(radius)","max(v (0))","max(v (1))","max(v (2))","max(v (Magnitude))","med(Temp)","med(X)","med(Y)","med(Z)","med(radius)","med(v (0))","med(v (1))","med(v (2))","med(v (Magnitude))","min(Temp)","min(X)","min(Y)","min(Z)","min(radius)","min(v (0))","min(v (1))","min(v (2))","min(v (Magnitude))","q1(Temp)","q1(X)","q1(Y)","q1(Z)","q1(radius)","q1(v (0))","q1(v (1))","q1(v (2))","q1(v (Magnitude))","q3(Temp)","q3(X)","q3(Y)","q3(Z)","q3(radius)","q3(v (0))","q3(v (1))","q3(v (2))","q3(v (Magnitude))","std(Temp)","std(X)","std(Y)","std(Z)","std(radius)","std(v (0))","std(v (1))","std(v (2))","std(v (Magnitude))","vtkValidPointMask"
1000,5500,866.21,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,1018.9,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,887.17,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,612.82,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,790.05,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,959.37,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,108.19,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,6000,869.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,1022.1,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,890.86,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,614.71,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,793.45,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,962.93,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,108.46,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,6500,871.64,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,1024.1,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,893.12,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,615.88,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,795.53,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,965.11,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,108.63,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,7000,872.88,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,1025.2,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,894.48,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,616.58,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,796.78,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,966.42,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,108.73,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,7500,873.64,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,1026,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,895.31,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,617.01,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,797.54,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,967.22,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,108.79,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,8000,874.09,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,1026.4,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,895.81,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,617.27,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,798,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,967.7,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,108.83,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,8500,874.36,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,1026.7,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,896.1,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,617.42,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,798.27,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,967.98,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,108.85,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,9000,874.52,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,1026.8,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,896.27,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,617.51,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,798.43,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,968.15,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,108.86,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,9500,874.6,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,1026.9,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,896.36,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,617.56,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,798.52,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,968.24,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,108.87,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,10000,874.63,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,1026.9,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,896.4,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,617.58,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,798.55,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,968.27,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,108.87,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
