"avg(E)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","avg(radHeatFlux1 (0))","avg(radHeatFlux1 (1))","avg(radHeatFlux1 (2))","avg(radHeatFlux1 (Magnitude))","avg(radHeatFlux2 (0))","avg(radHeatFlux2 (1))","avg(radHeatFlux2 (2))","avg(radHeatFlux2 (Magnitude))","avg(radHeatFlux3 (0))","avg(radHeatFlux3 (1))","avg(radHeatFlux3 (2))","avg(radHeatFlux3 (Magnitude))","max(E)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","max(radHeatFlux1 (0))","max(radHeatFlux1 (1))","max(radHeatFlux1 (2))","max(radHeatFlux1 (Magnitude))","max(radHeatFlux2 (0))","max(radHeatFlux2 (1))","max(radHeatFlux2 (2))","max(radHeatFlux2 (Magnitude))","max(radHeatFlux3 (0))","max(radHeatFlux3 (1))","max(radHeatFlux3 (2))","max(radHeatFlux3 (Magnitude))","med(E)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","med(radHeatFlux1 (0))","med(radHeatFlux1 (1))","med(radHeatFlux1 (2))","med(radHeatFlux1 (Magnitude))","med(radHeatFlux2 (0))","med(radHeatFlux2 (1))","med(radHeatFlux2 (2))","med(radHeatFlux2 (Magnitude))","med(radHeatFlux3 (0))","med(radHeatFlux3 (1))","med(radHeatFlux3 (2))","med(radHeatFlux3 (Magnitude))","min(E)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","min(radHeatFlux1 (0))","min(radHeatFlux1 (1))","min(radHeatFlux1 (2))","min(radHeatFlux1 (Magnitude))","min(radHeatFlux2 (0))","min(radHeatFlux2 (1))","min(radHeatFlux2 (2))","min(radHeatFlux2 (Magnitude))","min(radHeatFlux3 (0))","min(radHeatFlux3 (1))","min(radHeatFlux3 (2))","min(radHeatFlux3 (Magnitude))"
2.8118e+05,0.00033673,0.00041929,49446,49446,0.00033673,0.00041929,49446,49446,-1.1059e-10,4.1378e-10,-5.0646e-11,4.918e-09,-0.00033673,-0.00041929,-49446,49446,2.9735e+05,0.072515,0.072515,49632,49632,0.072515,0.072515,49632,49632,3.3068e-09,3.3068e-09,1.3556e-08,1.5334e-08,0.054615,0.054615,-49269,49632,2.8111e+05,-0.0010432,-0.001005,49443,49443,-0.0010432,-0.001005,49443,49443,0,0,0,3.6751e-09,0.0010432,0.001005,-49443,49443,2.6527e+05,-0.054615,-0.054615,49269,49269,-0.054615,-0.054615,49269,49269,-4.9012e-09,-3.1888e-09,-1.5258e-08,0,-0.072515,-0.072515,-49632,49269
2.8175e+05,0.0025417,0.0024589,49446,49446,0.0025417,0.0024589,49446,49446,-1.1061e-10,4.1381e-10,-5.0651e-11,4.9184e-09,-0.0025417,-0.0024589,-49446,49446,2.9799e+05,0.032251,0.032251,49627,49627,0.032251,0.032251,49627,49627,3.3071e-09,3.3071e-09,1.3557e-08,1.5335e-08,0.046092,0.064944,-49274,49627,2.8168e+05,0.0043336,0.0045262,49444,49444,0.0043336,0.0045262,49444,49444,0,0,0,3.6754e-09,-0.0043336,-0.0045262,-49444,49444,2.6577e+05,-0.046092,-0.064944,49274,49274,-0.046092,-0.064944,49274,49274,-4.9016e-09,-3.1891e-09,-1.5259e-08,0,-0.032251,-0.032251,-49627,49274
2.8231e+05,-0.0028301,-0.0028679,49446,49446,-0.0028301,-0.0028679,49446,49446,-1.1062e-10,4.1385e-10,-5.0654e-11,4.9189e-09,0.0028301,0.0028679,-49446,49446,2.9861e+05,0.033652,0.028917,49622,49622,0.033652,0.028917,49622,49622,3.3074e-09,3.3074e-09,1.3559e-08,1.5337e-08,0.03375,0.03375,-49280,49622,2.8224e+05,-0.0029205,-0.0029145,49444,49444,-0.0029205,-0.0029145,49444,49444,0,0,0,3.6758e-09,0.0029205,0.0029145,-49444,49444,2.6625e+05,-0.03375,-0.03375,49280,49280,-0.03375,-0.03375,49280,49280,-4.902e-09,-3.1894e-09,-1.5261e-08,0,-0.033652,-0.028917,-49622,49280
2.8285e+05,0.0007922,0.00096365,49447,49447,0.0007922,0.00096365,49447,49447,-1.1063e-10,4.1388e-10,-5.0656e-11,4.9193e-09,-0.0007922,-0.00096365,-49447,49447,2.9922e+05,0.077687,0.091389,49618,49618,0.077687,0.091389,49618,49618,3.3076e-09,3.3076e-09,1.356e-08,1.5338e-08,0.060899,0.06089,-49284,49618,2.8278e+05,-0.00065338,-0.00064012,49444,49444,-0.00065338,-0.00064013,49444,49444,0,0,0,3.676e-09,0.00065338,0.00064012,-49444,49444,2.6673e+05,-0.060899,-0.06089,49284,49284,-0.060899,-0.06089,49284,49284,-4.9024e-09,-3.1897e-09,-1.5262e-08,0,-0.077687,-0.091389,-49618,49284
2.8338e+05,-0.0083809,-0.0085273,49447,49447,-0.0083809,-0.0085273,49447,49447,-1.1064e-10,4.1392e-10,-5.0662e-11,4.9197e-09,0.0083809,0.0085273,-49447,49447,2.9981e+05,0.049201,0.045061,49613,49613,0.049201,0.045061,49613,49613,3.3079e-09,3.3079e-09,1.3561e-08,1.534e-08,0.07842,0.082472,-49289,49613,2.8331e+05,-0.0099537,-0.009107,49445,49445,-0.0099537,-0.009107,49445,49445,0,0,0,3.6764e-09,0.0099537,0.009107,-49445,49445,2.6719e+05,-0.07842,-0.082472,49289,49289,-0.07842,-0.082472,49289,49289,-4.9029e-09,-3.19e-09,-1.5263e-08,0,-0.049201,-0.045061,-49613,49289
2.8389e+05,0.011577,0.01175,49447,49447,0.011577,0.01175,49447,49447,-1.1065e-10,4.1395e-10,-5.0668e-11,4.9202e-09,-0.011577,-0.01175,-49447,49447,3.0038e+05,0.10533,0.11088,49608,49608,0.10533,0.11088,49608,49608,3.3082e-09,3.3082e-09,1.3562e-08,1.5341e-08,0.045208,0.045208,-49294,49608,2.8382e+05,0.011397,0.011697,49445,49445,0.011397,0.011697,49445,49445,0,0,0,3.6767e-09,-0.011397,-0.011697,-49445,49445,2.6764e+05,-0.045208,-0.045208,49294,49294,-0.045208,-0.045208,49294,49294,-4.9033e-09,-3.1903e-09,-1.5265e-08,0,-0.10533,-0.11088,-49608,49294
2.8439e+05,-0.00033915,-0.00050383,49447,49447,-0.00033915,-0.00050383,49447,49447,-1.1066e-10,4.1398e-10,-5.067e-11,4.9205e-09,0.00033915,0.00050383,-49447,49447,3.0093e+05,0.032988,0.032988,49604,49604,0.032988,0.032988,49604,49604,3.3084e-09,3.3084e-09,1.3563e-08,1.5342e-08,0.062216,0.050814,-49298,49604,2.8432e+05,0.00090156,0.00061385,49445,49445,0.00090156,0.00061385,49445,49445,0,0,0,3.6769e-09,-0.00090156,-0.00061385,-49445,49445,2.6807e+05,-0.062216,-0.050814,49298,49298,-0.062216,-0.050814,49298,49298,-4.9036e-09,-3.1905e-09,-1.5266e-08,0,-0.032988,-0.032988,-49604,49298
2.8487e+05,-0.013374,-0.013465,49447,49447,-0.013374,-0.013465,49447,49447,-1.1067e-10,4.1401e-10,-5.0673e-11,4.9209e-09,0.013374,0.013465,-49447,49447,3.0147e+05,0.061697,0.061698,49599,49599,0.061697,0.061698,49599,49599,3.3087e-09,3.3087e-09,1.3564e-08,1.5343e-08,0.086116,0.088819,-49303,49599,2.8481e+05,-0.012058,-0.013926,49446,49446,-0.012058,-0.013926,49446,49446,0,0,0,3.6772e-09,0.012058,0.013926,-49446,49446,2.685e+05,-0.086116,-0.088819,49303,49303,-0.086116,-0.088819,49303,49303,-4.904e-09,-3.1908e-09,-1.5267e-08,0,-0.061697,-0.061698,-49599,49303
2.8534e+05,0.0093047,0.0092111,49448,49448,0.0093047,0.0092111,49448,49448,-1.1068e-10,4.1405e-10,-5.0677e-11,4.9213e-09,-0.0093047,-0.0092111,-49448,49448,3.02e+05,0.066338,0.066338,49595,49595,0.066338,0.066338,49595,49595,3.3089e-09,3.3089e-09,1.3565e-08,1.5345e-08,0.053451,0.048442,-49307,49595,2.8528e+05,0.011072,0.010874,49446,49446,0.011072,0.010874,49446,49446,0,0,0,3.6775e-09,-0.011072,-0.010874,-49446,49446,2.6892e+05,-0.053451,-0.048442,49307,49307,-0.053451,-0.048442,49307,49307,-4.9044e-09,-3.191e-09,-1.5268e-08,0,-0.066338,-0.066338,-49595,49307
2.858e+05,-0.0049748,-0.0050025,49448,49448,-0.0049748,-0.0050025,49448,49448,-1.1069e-10,4.1408e-10,-5.0683e-11,4.9217e-09,0.0049748,0.0050025,-49448,49448,3.025e+05,0.051975,0.051064,49591,49591,0.051975,0.051064,49591,49591,3.3092e-09,3.3092e-09,1.3566e-08,1.5346e-08,0.035812,0.035812,-49311,49591,2.8574e+05,-0.0060634,-0.0059739,49446,49446,-0.0060634,-0.0059739,49446,49446,0,0,0,3.6778e-09,0.0060634,0.0059739,-49446,49446,2.6932e+05,-0.035812,-0.035812,49311,49311,-0.035812,-0.035812,49311,49311,-4.9047e-09,-3.1912e-09,-1.527e-08,0,-0.051975,-0.051064,-49591,49311
2.8624e+05,-0.00037508,-0.00026974,49448,49448,-0.00037508,-0.00026974,49448,49448,-1.1069e-10,4.141e-10,-5.0687e-11,4.922e-09,0.00037508,0.00026974,-49448,49448,3.03e+05,0.040954,0.039539,49587,49587,0.040954,0.039539,49587,49587,3.3094e-09,3.3094e-09,1.3567e-08,1.5347e-08,0.049663,0.042541,-49315,49587,2.8618e+05,-0.00039904,-0.00039736,49446,49446,-0.00039904,-0.00039736,49446,49446,0,0,0,3.678e-09,0.00039904,0.00039736,-49446,49446,2.6971e+05,-0.049663,-0.042541,49315,49315,-0.049663,-0.042541,49315,49315,-4.9051e-09,-3.1914e-09,-1.5271e-08,0,-0.040954,-0.039539,-49587,49315
2.8668e+05,-0.0014166,-0.0013993,49448,49448,-0.0014166,-0.0013993,49448,49448,-1.107e-10,4.1413e-10,-5.069e-11,4.9224e-09,0.0014166,0.0013993,-49448,49448,3.0348e+05,0.020335,0.01705,49583,49583,0.020335,0.01705,49583,49583,3.3096e-09,3.3096e-09,1.3569e-08,1.5348e-08,0.020045,0.020029,-49319,49583,2.8662e+05,-0.0018212,-0.0018203,49447,49447,-0.0018212,-0.0018203,49447,49447,0,0,0,3.6783e-09,0.0018212,0.0018203,-49447,49447,2.701e+05,-0.020045,-0.020029,49319,49319,-0.020045,-0.020029,49319,49319,-4.9054e-09,-3.1917e-09,-1.5272e-08,0,-0.020335,-0.01705,-49583,49319
2.871e+05,0.0017666,0.0016957,49448,49448,0.0017666,0.0016957,49448,49448,-1.1071e-10,4.1416e-10,-5.0693e-11,4.9227e-09,-0.0017666,-0.0016957,-49448,49448,3.0394e+05,0.023295,0.027188,49579,49579,0.023295,0.027188,49579,49579,3.3098e-09,3.3098e-09,1.3569e-08,1.5349e-08,0.024325,0.024325,-49323,49579,2.8704e+05,0.0024135,0.0024861,49447,49447,0.0024135,0.0024862,49447,49447,0,0,0,3.6785e-09,-0.0024135,-0.0024861,-49447,49447,2.7047e+05,-0.024325,-0.024325,49323,49323,-0.024325,-0.024325,49323,49323,-4.9058e-09,-3.1919e-09,-1.5273e-08,0,-0.023295,-0.027188,-49579,49323
2.8751e+05,-0.0019607,-0.0018436,49448,49448,-0.0019607,-0.0018436,49448,49448,-1.1072e-10,4.1418e-10,-5.0699e-11,4.9231e-09,0.0019607,0.0018436,-49448,49448,3.0439e+05,0.031621,0.029259,49576,49576,0.031621,0.029259,49576,49576,3.31e-09,3.31e-09,1.357e-08,1.535e-08,0.042096,0.0417,-49326,49576,2.8745e+05,-0.001771,-0.0020956,49447,49447,-0.001771,-0.0020956,49447,49447,0,0,0,3.6787e-09,0.001771,0.0020956,-49447,49447,2.7083e+05,-0.042096,-0.0417,49326,49326,-0.042096,-0.0417,49326,49326,-4.906e-09,-3.1921e-09,-1.5274e-08,0,-0.031621,-0.029259,-49576,49326
2.8791e+05,-0.0021225,-0.0020838,49449,49449,-0.0021225,-0.0020838,49449,49449,-1.1073e-10,4.1421e-10,-5.07e-11,4.9234e-09,0.0021225,0.0020838,-49449,49449,3.0483e+05,0.051311,0.052066,49572,49572,0.051311,0.052066,49572,49572,3.3103e-09,3.3103e-09,1.3571e-08,1.5351e-08,0.074,0.074,-49330,49572,2.8785e+05,-0.0012644,-0.001463,49447,49447,-0.0012644,-0.001463,49447,49447,0,0,0,3.679e-09,0.0012644,0.001463,-49447,49447,2.7118e+05,-0.074,-0.074,49330,49330,-0.074,-0.074,49330,49330,-4.9064e-09,-3.1923e-09,-1.5275e-08,0,-0.051311,-0.052066,-49572,49330
2.8829e+05,-0.0003116,-0.00041291,49449,49449,-0.0003116,-0.00041291,49449,49449,-1.1074e-10,4.1423e-10,-5.0699e-11,4.9237e-09,0.0003116,0.00041291,-49449,49449,3.0526e+05,0.04808,0.031594,49569,49569,0.04808,0.031594,49569,49569,3.3104e-09,3.3104e-09,1.3572e-08,1.5352e-08,0.038769,0.035903,-49333,49569,2.8824e+05,-0.00053651,-0.00042808,49447,49447,-0.00053651,-0.00042808,49447,49447,0,0,0,3.6792e-09,0.00053651,0.00042808,-49447,49447,2.7153e+05,-0.038769,-0.035903,49333,49333,-0.038769,-0.035903,49333,49333,-4.9066e-09,-3.1925e-09,-1.5276e-08,0,-0.04808,-0.031594,-49569,49333
2.8867e+05,0.0014134,0.0015042,49449,49449,0.0014134,0.0015042,49449,49449,-1.1075e-10,4.1426e-10,-5.0703e-11,4.924e-09,-0.0014134,-0.0015042,-49449,49449,3.0567e+05,0.052475,0.044484,49565,49565,0.052475,0.044484,49565,49565,3.3106e-09,3.3106e-09,1.3573e-08,1.5353e-08,0.041621,0.041923,-49337,49565,2.8861e+05,0.0018053,0.0025892,49448,49448,0.0018053,0.0025892,49448,49448,0,0,0,3.6794e-09,-0.0018053,-0.0025892,-49448,49448,2.7186e+05,-0.041621,-0.041923,49337,49337,-0.041621,-0.041923,49337,49337,-4.907e-09,-3.1927e-09,-1.5277e-08,0,-0.052475,-0.044484,-49565,49337
2.8903e+05,-0.0040261,-0.0039322,49449,49449,-0.0040261,-0.0039322,49449,49449,-1.1075e-10,4.1428e-10,-5.0712e-11,4.9243e-09,0.0040261,0.0039322,-49449,49449,3.0607e+05,0.054999,0.060579,49562,49562,0.054999,0.060579,49562,49562,3.3108e-09,3.3108e-09,1.3574e-08,1.5354e-08,0.070644,0.070644,-49340,49562,2.8898e+05,-0.0063521,-0.00622,49448,49448,-0.0063521,-0.00622,49448,49448,0,0,0,3.6796e-09,0.0063521,0.00622,-49448,49448,2.7219e+05,-0.070644,-0.070644,49340,49340,-0.070644,-0.070644,49340,49340,-4.9072e-09,-3.1929e-09,-1.5278e-08,0,-0.054999,-0.060579,-49562,49340
2.8939e+05,-0.0030786,-0.0033434,49449,49449,-0.0030786,-0.0033434,49449,49449,-1.1076e-10,4.1431e-10,-5.0715e-11,4.9246e-09,0.0030786,0.0033434,-49449,49449,3.0646e+05,0.053389,0.035873,49558,49558,0.053389,0.035873,49558,49558,3.311e-09,3.311e-09,1.3575e-08,1.5355e-08,0.085642,0.070217,-49344,49558,2.8934e+05,-0.0023214,-0.0018606,49448,49448,-0.0023214,-0.0018606,49448,49448,0,0,0,3.6798e-09,0.0023214,0.0018606,-49448,49448,2.725e+05,-0.085642,-0.070217,49344,49344,-0.085642,-0.070217,49344,49344,-4.9075e-09,-3.1931e-09,-1.5279e-08,0,-0.053389,-0.035873,-49558,49344
2.8973e+05,-0.0037881,-0.0037552,49449,49449,-0.0037881,-0.0037552,49449,49449,-1.1077e-10,4.1433e-10,-5.0715e-11,4.9249e-09,0.0037881,0.0037552,-49449,49449,3.0683e+05,0.042075,0.032532,49555,49555,0.042075,0.032532,49555,49555,3.3112e-09,3.3112e-09,1.3575e-08,1.5356e-08,0.047004,0.045923,-49347,49555,2.8968e+05,-0.0035168,-0.0033705,49448,49448,-0.0035168,-0.0033705,49448,49448,0,0,0,3.68e-09,0.0035168,0.0033705,-49448,49448,2.7281e+05,-0.047004,-0.045923,49347,49347,-0.047004,-0.045923,49347,49347,-4.9078e-09,-3.1933e-09,-1.528e-08,0,-0.042075,-0.032532,-49555,49347
2.9007e+05,0.0025613,0.0023907,49449,49449,0.0025613,0.0023907,49449,49449,-1.1077e-10,4.1435e-10,-5.0719e-11,4.9251e-09,-0.0025613,-0.0023907,-49449,49449,3.072e+05,0.060705,0.055092,49553,49553,0.060705,0.055092,49553,49553,3.3114e-09,3.3114e-09,1.3576e-08,1.5357e-08,0.037565,0.050545,-49350,49553,2.9002e+05,0.0016682,0.0023525,49448,49448,0.0016682,0.0023525,49448,49448,0,0,0,3.6802e-09,-0.0016682,-0.0023525,-49448,49448,2.7311e+05,-0.037565,-0.050545,49350,49350,-0.037565,-0.050545,49350,49350,-4.908e-09,-3.1935e-09,-1.5281e-08,0,-0.060705,-0.055092,-49553,49350
2.9039e+05,0.0087261,0.0088775,49449,49449,0.0087261,0.0088775,49449,49449,-1.1078e-10,4.1437e-10,-5.0722e-11,4.9254e-09,-0.0087261,-0.0088775,-49449,49449,3.0756e+05,0.071655,0.071654,49550,49550,0.071654,0.071654,49550,49550,3.3115e-09,3.3115e-09,1.3577e-08,1.5358e-08,0.052324,0.044572,-49352,49550,2.9034e+05,0.0099373,0.0094774,49448,49448,0.0099373,0.0094774,49448,49448,0,0,0,3.6804e-09,-0.0099373,-0.0094774,-49448,49448,2.7341e+05,-0.052324,-0.044572,49352,49352,-0.052324,-0.044572,49352,49352,-4.9083e-09,-3.1936e-09,-1.5281e-08,0,-0.071655,-0.071654,-49550,49352
2.9071e+05,-0.0048505,-0.0048876,49449,49449,-0.0048505,-0.0048876,49449,49449,-1.1079e-10,4.1439e-10,-5.0724e-11,4.9257e-09,0.0048505,0.0048876,-49449,49449,3.079e+05,0.032909,0.032909,49547,49547,0.032909,0.032909,49547,49547,3.3117e-09,3.3117e-09,1.3578e-08,1.5358e-08,0.036511,0.039435,-49355,49547,2.9066e+05,-0.0056075,-0.0055967,49449,49449,-0.0056075,-0.0055967,49449,49449,0,0,0,3.6806e-09,0.0056075,0.0055967,-49449,49449,2.7369e+05,-0.036511,-0.039435,49355,49355,-0.036511,-0.039435,49355,49355,-4.9086e-09,-3.1938e-09,-1.5282e-08,0,-0.032909,-0.032909,-49547,49355
2.9102e+05,0.0021802,0.0023317,49450,49450,0.0021802,0.0023317,49450,49450,-1.1079e-10,4.1441e-10,-5.073e-11,4.9259e-09,-0.0021802,-0.0023317,-49450,49450,3.0824e+05,0.044032,0.066525,49544,49544,0.044032,0.066525,49544,49544,3.3118e-09,3.3118e-09,1.3578e-08,1.5359e-08,0.041472,0.041471,-49358,49544,2.9097e+05,0.0018865,0.00085483,49449,49449,0.0018865,0.00085483,49449,49449,0,0,0,3.6808e-09,-0.0018865,-0.00085483,-49449,49449,2.7397e+05,-0.041472,-0.041471,49358,49358,-0.041472,-0.041471,49358,49358,-4.9088e-09,-3.194e-09,-1.5283e-08,0,-0.044032,-0.066525,-49544,49358
2.9132e+05,0.0026712,0.002523,49450,49450,0.0026712,0.002523,49450,49450,-1.108e-10,4.1443e-10,-5.0732e-11,4.9262e-09,-0.0026712,-0.002523,-49450,49450,3.0856e+05,0.045628,0.045126,49541,49541,0.045628,0.045126,49541,49541,3.312e-09,3.312e-09,1.3579e-08,1.536e-08,0.02627,0.037175,-49361,49541,2.9127e+05,0.0036763,0.0041626,49449,49449,0.0036763,0.0041626,49449,49449,0,0,0,3.681e-09,-0.0036763,-0.0041626,-49449,49449,2.7424e+05,-0.02627,-0.037175,49361,49361,-0.02627,-0.037175,49361,49361,-4.9091e-09,-3.1941e-09,-1.5284e-08,0,-0.045628,-0.045126,-49541,49361
2.9161e+05,0.0040394,0.0040939,49450,49450,0.0040394,0.0040939,49450,49450,-1.108e-10,4.1445e-10,-5.0732e-11,4.9264e-09,-0.0040394,-0.0040939,-49450,49450,3.0887e+05,0.030594,0.030594,49539,49539,0.030594,0.030594,49539,49539,3.3121e-09,3.3121e-09,1.358e-08,1.5361e-08,0.022088,0.022088,-49364,49539,2.9156e+05,0.0044531,0.0042908,49449,49449,0.0044531,0.0042908,49449,49449,0,0,0,3.6811e-09,-0.0044531,-0.0042908,-49449,49449,2.745e+05,-0.022088,-0.022088,49364,49364,-0.022088,-0.022088,49364,49364,-4.9092e-09,-3.1943e-09,-1.5285e-08,0,-0.030594,-0.030594,-49539,49364
2.9189e+05,1.3663e-06,0.00010506,49450,49450,1.3669e-06,0.00010506,49450,49450,-1.1081e-10,4.1447e-10,-5.0734e-11,4.9266e-09,-1.3662e-06,-0.00010506,-49450,49450,3.0918e+05,0.046811,0.046811,49536,49536,0.046811,0.046811,49536,49536,3.3123e-09,3.3123e-09,1.358e-08,1.5361e-08,0.055682,0.055682,-49366,49536,2.9184e+05,-0.00038428,0.00064016,49449,49449,-0.00038428,0.00064016,49449,49449,0,0,0,3.6813e-09,0.00038428,-0.00064016,-49449,49449,2.7475e+05,-0.055682,-0.055682,49366,49366,-0.055682,-0.055682,49366,49366,-4.9095e-09,-3.1944e-09,-1.5285e-08,0,-0.046811,-0.046811,-49536,49366
2.9216e+05,-6.5406e-05,-0.00024651,49450,49450,-6.5406e-05,-0.00024651,49450,49450,-1.1082e-10,4.1449e-10,-5.0735e-11,4.9269e-09,6.5406e-05,0.00024651,-49450,49450,3.0948e+05,0.02728,0.039648,49533,49533,0.02728,0.039648,49533,49533,3.3124e-09,3.3124e-09,1.3581e-08,1.5362e-08,0.056137,0.056137,-49369,49533,2.9212e+05,0.0011184,0.00070113,49449,49449,0.0011184,0.00070113,49449,49449,0,0,0,3.6815e-09,-0.0011184,-0.00070113,-49449,49449,2.75e+05,-0.056137,-0.056137,49369,49369,-0.056137,-0.056137,49369,49369,-4.9097e-09,-3.1946e-09,-1.5286e-08,0,-0.02728,-0.039648,-49533,49369
2.9243e+05,-0.00019224,-0.00018492,49450,49450,-0.00019224,-0.00018492,49450,49450,-1.1082e-10,4.145e-10,-5.0739e-11,4.9271e-09,0.00019224,0.00018492,-49450,49450,3.0976e+05,0.015638,0.016554,49531,49531,0.015638,0.016554,49531,49531,3.3126e-09,3.3126e-09,1.3582e-08,1.5363e-08,0.013179,0.013178,-49371,49531,2.9239e+05,-0.00029651,-0.00049631,49449,49449,-0.00029651,-0.00049631,49449,49449,0,0,0,3.6816e-09,0.00029651,0.00049631,-49449,49449,2.7524e+05,-0.013179,-0.013178,49371,49371,-0.013179,-0.013178,49371,49371,-4.9099e-09,-3.1947e-09,-1.5287e-08,0,-0.015638,-0.016554,-49531,49371
2.9269e+05,0.003299,0.0032725,49450,49450,0.003299,0.0032725,49450,49450,-1.1083e-10,4.1452e-10,-5.0743e-11,4.9273e-09,-0.003299,-0.0032725,-49450,49450,3.1004e+05,0.046415,0.045201,49529,49529,0.046415,0.045201,49529,49529,3.3127e-09,3.3127e-09,1.3582e-08,1.5364e-08,0.031055,0.031055,-49374,49529,2.9264e+05,0.0032459,0.0032263,49450,49450,0.0032459,0.0032263,49450,49450,0,0,0,3.6818e-09,-0.0032459,-0.0032263,-49450,49450,2.7548e+05,-0.031055,-0.031055,49374,49374,-0.031055,-0.031055,49374,49374,-4.9101e-09,-3.1948e-09,-1.5287e-08,0,-0.046415,-0.045201,-49529,49374
2.9294e+05,0.0009612,0.00084976,49450,49450,0.0009612,0.00084976,49450,49450,-1.1083e-10,4.1454e-10,-5.0742e-11,4.9274e-09,-0.0009612,-0.00084975,-49450,49450,3.1031e+05,0.036777,0.036777,49527,49527,0.036777,0.036777,49527,49527,3.3128e-09,3.3128e-09,1.3583e-08,1.5364e-08,0.039692,0.04098,-49375,49527,2.929e+05,0.0017647,0.0017887,49450,49450,0.0017647,0.0017887,49450,49450,0,0,0,3.6819e-09,-0.0017647,-0.0017887,-49450,49450,2.757e+05,-0.039692,-0.04098,49375,49375,-0.039692,-0.04098,49375,49375,-4.9103e-09,-3.1949e-09,-1.5288e-08,0,-0.036777,-0.036777,-49527,49375
