"N","Time","avg(E)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","avg(radHeatFlux1 (0))","avg(radHeatFlux1 (1))","avg(radHeatFlux1 (2))","avg(radHeatFlux1 (Magnitude))","avg(radHeatFlux2 (0))","avg(radHeatFlux2 (1))","avg(radHeatFlux2 (2))","avg(radHeatFlux2 (Magnitude))","avg(radHeatFlux3 (0))","avg(radHeatFlux3 (1))","avg(radHeatFlux3 (2))","avg(radHeatFlux3 (Magnitude))","max(E)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","max(radHeatFlux1 (0))","max(radHeatFlux1 (1))","max(radHeatFlux1 (2))","max(radHeatFlux1 (Magnitude))","max(radHeatFlux2 (0))","max(radHeatFlux2 (1))","max(radHeatFlux2 (2))","max(radHeatFlux2 (Magnitude))","max(radHeatFlux3 (0))","max(radHeatFlux3 (1))","max(radHeatFlux3 (2))","max(radHeatFlux3 (Magnitude))","med(E)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","med(radHeatFlux1 (0))","med(radHeatFlux1 (1))","med(radHeatFlux1 (2))","med(radHeatFlux1 (Magnitude))","med(radHeatFlux2 (0))","med(radHeatFlux2 (1))","med(radHeatFlux2 (2))","med(radHeatFlux2 (Magnitude))","med(radHeatFlux3 (0))","med(radHeatFlux3 (1))","med(radHeatFlux3 (2))","med(radHeatFlux3 (Magnitude))","min(E)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","min(radHeatFlux1 (0))","min(radHeatFlux1 (1))","min(radHeatFlux1 (2))","min(radHeatFlux1 (Magnitude))","min(radHeatFlux2 (0))","min(radHeatFlux2 (1))","min(radHeatFlux2 (2))","min(radHeatFlux2 (Magnitude))","min(radHeatFlux3 (0))","min(radHeatFlux3 (1))","min(radHeatFlux3 (2))","min(radHeatFlux3 (Magnitude))"
180,1650,2.8925e+05,-0.0023673,-0.002403,46561,46561,-0.0023673,-0.002403,46561,46561,-9.4125e-11,3.6953e-10,-5.4719e-11,4.9981e-09,0.0023673,0.002403,-46561,46561,3.0522e+05,0.012626,0.012627,46672,46672,0.012626,0.012627,46672,46672,3.3587e-09,4.9824e-09,1.3865e-08,1.3951e-08,0.015586,0.020107,-46455,46672,2.8921e+05,-0.0021563,-0.0023438,46560,46560,-0.0021563,-0.0023438,46560,46560,0,0,0,4.0341e-09,0.0021563,0.0023438,-46560,46560,2.7345e+05,-0.015586,-0.020107,46455,46455,-0.015586,-0.020107,46455,46455,-4.7327e-09,-6.3102e-09,-1.203e-08,0,-0.012626,-0.012627,-46672,46455
180,1700,2.9008e+05,-0.0044784,-0.0045541,46561,46561,-0.0044784,-0.0045541,46561,46561,-9.414e-11,3.6958e-10,-5.4729e-11,4.9988e-09,0.0044784,0.0045541,-46561,46561,3.0611e+05,0.053275,0.05327,46664,46664,0.053275,0.05327,46664,46664,3.3591e-09,4.9831e-09,1.3868e-08,1.3953e-08,0.044157,0.050169,-46462,46664,2.9004e+05,-0.0072724,-0.0071566,46560,46560,-0.0072724,-0.0071566,46560,46560,0,0,0,4.0347e-09,0.0072724,0.0071566,-46560,46560,2.742e+05,-0.044157,-0.050169,46462,46462,-0.044157,-0.050169,46462,46462,-4.7333e-09,-6.3111e-09,-1.2031e-08,0,-0.053275,-0.05327,-46664,46462
180,1750,2.9084e+05,-0.0011986,-0.0011746,46562,46562,-0.0011986,-0.0011746,46562,46562,-9.4155e-11,3.6962e-10,-5.4739e-11,4.9995e-09,0.0011986,0.0011746,-46562,46562,3.0694e+05,0.013719,0.013718,46657,46657,0.013719,0.013718,46657,46657,3.3595e-09,4.9837e-09,1.3869e-08,1.3955e-08,0.021394,0.018568,-46469,46657,2.908e+05,-0.0006176,-0.0007247,46561,46561,-0.0006176,-0.0007247,46561,46561,0,0,0,4.0352e-09,0.0006176,0.0007247,-46561,46561,2.7489e+05,-0.021394,-0.018568,46469,46469,-0.021394,-0.018568,46469,46469,-4.734e-09,-6.312e-09,-1.2033e-08,0,-0.013719,-0.013718,-46657,46469
180,1800,2.9154e+05,0.0016615,0.0016806,46562,46562,0.0016615,0.0016806,46562,46562,-9.4168e-11,3.6967e-10,-5.4746e-11,5.0001e-09,-0.0016615,-0.0016806,-46562,46562,3.077e+05,0.024676,0.024676,46651,46651,0.024676,0.024676,46651,46651,3.3599e-09,4.9843e-09,1.3871e-08,1.3956e-08,0.021375,0.018414,-46476,46651,2.9151e+05,0.0012805,0.0013457,46561,46561,0.0012805,0.0013457,46561,46561,0,0,0,4.0357e-09,-0.0012805,-0.0013457,-46561,46561,2.7553e+05,-0.021375,-0.018414,46476,46476,-0.021375,-0.018414,46476,46476,-4.7346e-09,-6.3127e-09,-1.2034e-08,0,-0.024676,-0.024676,-46651,46476
180,1850,2.922e+05,-0.0025654,-0.002781,46562,46562,-0.0025654,-0.002781,46562,46562,-9.4181e-11,3.6971e-10,-5.4752e-11,5.0007e-09,0.0025654,0.002781,-46562,46562,3.084e+05,0.080868,0.078018,46645,46645,0.080868,0.078018,46645,46645,3.3603e-09,4.9849e-09,1.3873e-08,1.3958e-08,0.070819,0.070821,-46482,46645,2.9216e+05,-0.0039516,-0.0041104,46561,46561,-0.0039516,-0.0041104,46561,46561,0,0,0,4.0361e-09,0.0039516,0.0041104,-46561,46561,2.7612e+05,-0.070819,-0.070821,46482,46482,-0.070819,-0.070821,46482,46482,-4.7351e-09,-6.3135e-09,-1.2036e-08,0,-0.080868,-0.078018,-46645,46482
180,1900,2.9281e+05,0.0049975,0.0050761,46562,46562,0.0049975,0.0050761,46562,46562,-9.4192e-11,3.6974e-10,-5.4757e-11,5.0012e-09,-0.0049975,-0.0050761,-46562,46562,3.0905e+05,0.029186,0.033775,46640,46640,0.029186,0.033775,46640,46640,3.3606e-09,4.9853e-09,1.3874e-08,1.396e-08,0.044862,0.044857,-46487,46640,2.9277e+05,0.0042551,0.0049159,46561,46561,0.0042551,0.0049159,46561,46561,0,0,0,4.0365e-09,-0.0042551,-0.0049159,-46561,46561,2.7668e+05,-0.044862,-0.044857,46487,46487,-0.044862,-0.044857,46487,46487,-4.7356e-09,-6.3142e-09,-1.2037e-08,0,-0.029186,-0.033775,-46640,46487
180,1950,2.9337e+05,-0.00042154,-0.00015675,46562,46562,-0.00042154,-0.00015675,46562,46562,-9.4202e-11,3.6978e-10,-5.4767e-11,5.0017e-09,0.00042154,0.00015675,-46562,46562,3.0966e+05,0.059143,0.043106,46635,46635,0.059143,0.043106,46635,46635,3.3609e-09,4.9858e-09,1.3876e-08,1.3961e-08,0.06294,0.06293,-46492,46635,2.9334e+05,-0.00017331,-2.0777e-05,46562,46562,-0.00017331,-2.0777e-05,46562,46562,0,0,0,4.0369e-09,0.00017331,2.0779e-05,-46562,46562,2.772e+05,-0.06294,-0.06293,46492,46492,-0.06294,-0.06293,46492,46492,-4.7361e-09,-6.3147e-09,-1.2038e-08,0,-0.059143,-0.043106,-46635,46492
180,2000,2.9389e+05,0.00032677,0.00052756,46563,46563,0.00032677,0.00052756,46563,46563,-9.4212e-11,3.6981e-10,-5.4768e-11,5.0022e-09,-0.00032677,-0.00052756,-46563,46563,3.1021e+05,0.048324,0.055257,46630,46630,0.048324,0.055257,46630,46630,3.3612e-09,4.9862e-09,1.3877e-08,1.3962e-08,0.07913,0.051851,-46497,46630,2.9386e+05,0.0017608,0.001406,46562,46562,0.0017608,0.001406,46562,46562,0,0,0,4.0372e-09,-0.0017608,-0.001406,-46562,46562,2.7768e+05,-0.07913,-0.051851,46497,46497,-0.07913,-0.051851,46497,46497,-4.7365e-09,-6.3154e-09,-1.204e-08,0,-0.048324,-0.055257,-46630,46497
180,2050,2.9438e+05,-0.011387,-0.011564,46563,46563,-0.011387,-0.011564,46563,46563,-9.4221e-11,3.6984e-10,-5.4777e-11,5.0026e-09,0.011387,0.011564,-46563,46563,3.1073e+05,0.039753,0.047942,46626,46626,0.039753,0.047942,46626,46626,3.3615e-09,4.9866e-09,1.3878e-08,1.3964e-08,0.057731,0.057344,-46501,46626,2.9435e+05,-0.0089402,-0.0092075,46562,46562,-0.0089402,-0.0092075,46562,46562,0,0,0,4.0376e-09,0.0089402,0.0092075,-46562,46562,2.7812e+05,-0.057731,-0.057344,46501,46501,-0.057731,-0.057344,46501,46501,-4.7369e-09,-6.3159e-09,-1.2041e-08,0,-0.039753,-0.047942,-46626,46501
180,2100,2.9483e+05,-0.013696,-0.013913,46563,46563,-0.013696,-0.013913,46563,46563,-9.423e-11,3.6987e-10,-5.4782e-11,5.003e-09,0.013696,0.013913,-46563,46563,3.1121e+05,0.048883,0.054373,46622,46622,0.048883,0.054373,46622,46622,3.3617e-09,4.987e-09,1.3879e-08,1.3965e-08,0.10385,0.10386,-46505,46622,2.948e+05,-0.015137,-0.01448,46563,46563,-0.015137,-0.01448,46563,46563,0,0,0,4.0379e-09,0.015137,0.01448,-46563,46563,2.7854e+05,-0.10385,-0.10386,46505,46505,-0.10385,-0.10386,46505,46505,-4.7373e-09,-6.3164e-09,-1.2042e-08,0,-0.048883,-0.054373,-46622,46505
180,2150,2.9524e+05,-0.0077426,-0.0077587,46563,46563,-0.0077426,-0.0077587,46563,46563,-9.4237e-11,3.6989e-10,-5.4786e-11,5.0033e-09,0.0077426,0.0077587,-46563,46563,3.1165e+05,0.030685,0.032868,46618,46618,0.030685,0.032868,46618,46618,3.3619e-09,4.9873e-09,1.388e-08,1.3966e-08,0.053539,0.05431,-46509,46618,2.9522e+05,-0.0068084,-0.0067919,46562,46562,-0.0068084,-0.0067919,46562,46562,0,0,0,4.0381e-09,0.0068084,0.0067919,-46562,46562,2.7893e+05,-0.053539,-0.05431,46509,46509,-0.053539,-0.05431,46509,46509,-4.7376e-09,-6.3168e-09,-1.2042e-08,0,-0.030685,-0.032868,-46618,46509
180,2200,2.9563e+05,-0.0053611,-0.0052186,46563,46563,-0.0053611,-0.0052186,46563,46563,-9.4245e-11,3.6992e-10,-5.4789e-11,5.0037e-09,0.0053611,0.0052186,-46563,46563,3.1206e+05,0.057489,0.048019,46614,46614,0.057489,0.048019,46614,46614,3.3621e-09,4.9877e-09,1.3881e-08,1.3967e-08,0.074621,0.082088,-46513,46614,2.9561e+05,-0.0042015,-0.0045672,46563,46563,-0.0042015,-0.0045672,46563,46563,0,0,0,4.0384e-09,0.0042015,0.0045672,-46563,46563,2.7929e+05,-0.074621,-0.082088,46513,46513,-0.074621,-0.082088,46513,46513,-4.738e-09,-6.3173e-09,-1.2043e-08,0,-0.057489,-0.048019,-46614,46513
180,2250,2.9599e+05,-0.00014029,-0.0002002,46563,46563,-0.00014029,-0.00020019,46563,46563,-9.4251e-11,3.6994e-10,-5.4792e-11,5.004e-09,0.00014029,0.0002002,-46563,46563,3.1244e+05,0.047105,0.047228,46611,46611,0.047105,0.047228,46611,46611,3.3623e-09,4.9879e-09,1.3882e-08,1.3968e-08,0.042698,0.042713,-46516,46611,2.9597e+05,7.8008e-05,0.00013572,46563,46563,7.8008e-05,0.00013572,46563,46563,0,0,0,4.0386e-09,-7.8008e-05,-0.00013572,-46563,46563,2.7962e+05,-0.042698,-0.042713,46516,46516,-0.042698,-0.042713,46516,46516,-4.7382e-09,-6.3177e-09,-1.2044e-08,0,-0.047105,-0.047228,-46611,46516
180,2300,2.9633e+05,-0.0035476,-0.0035837,46563,46563,-0.0035476,-0.0035837,46563,46563,-9.4258e-11,3.6996e-10,-5.4798e-11,5.0043e-09,0.0035476,0.0035837,-46563,46563,3.1279e+05,0.02743,0.027435,46608,46608,0.02743,0.027435,46608,46608,3.3625e-09,4.9882e-09,1.3883e-08,1.3968e-08,0.058215,0.055044,-46519,46608,2.9631e+05,-0.0029634,-0.0029164,46563,46563,-0.0029634,-0.0029164,46563,46563,0,0,0,4.0389e-09,0.0029634,0.0029164,-46563,46563,2.7994e+05,-0.058215,-0.055044,46519,46519,-0.058215,-0.055044,46519,46519,-4.7386e-09,-6.3181e-09,-1.2045e-08,0,-0.02743,-0.027435,-46608,46519
180,2350,2.9664e+05,0.0035955,0.0035594,46563,46563,0.0035955,0.0035594,46563,46563,-9.4264e-11,3.6998e-10,-5.48e-11,5.0046e-09,-0.0035955,-0.0035594,-46563,46563,3.1312e+05,0.057028,0.051782,46605,46605,0.057028,0.051782,46605,46605,3.3627e-09,4.9885e-09,1.3884e-08,1.3969e-08,0.039335,0.042509,-46522,46605,2.9662e+05,0.0036985,0.0031591,46563,46563,0.0036985,0.0031591,46563,46563,0,0,0,4.0391e-09,-0.0036985,-0.0031591,-46563,46563,2.8023e+05,-0.039335,-0.042509,46522,46522,-0.039335,-0.042509,46522,46522,-4.7388e-09,-6.3184e-09,-1.2045e-08,0,-0.057028,-0.051782,-46605,46522
180,2400,2.9693e+05,-0.0025524,-0.0024483,46563,46563,-0.0025524,-0.0024483,46563,46563,-9.4269e-11,3.7e-10,-5.4805e-11,5.0048e-09,0.0025524,0.0024483,-46563,46563,3.1342e+05,0.027303,0.030071,46603,46603,0.027303,0.030071,46603,46603,3.3628e-09,4.9887e-09,1.3884e-08,1.397e-08,0.05243,0.039138,-46524,46603,2.9691e+05,-0.0016137,-0.0014576,46563,46563,-0.0016137,-0.0014576,46563,46563,0,0,0,4.0393e-09,0.0016137,0.0014576,-46563,46563,2.805e+05,-0.05243,-0.039138,46524,46524,-0.05243,-0.039138,46524,46524,-4.739e-09,-6.3187e-09,-1.2046e-08,0,-0.027303,-0.030071,-46603,46524
180,2450,2.972e+05,-0.0020873,-0.0020217,46563,46563,-0.0020873,-0.0020217,46563,46563,-9.4273e-11,3.7001e-10,-5.4808e-11,5.005e-09,0.0020873,0.0020217,-46563,46563,3.1371e+05,0.022872,0.022861,46600,46600,0.022872,0.022861,46600,46600,3.3629e-09,4.9889e-09,1.3885e-08,1.397e-08,0.045678,0.043512,-46526,46600,2.9718e+05,-0.0020618,-0.0019596,46563,46563,-0.0020618,-0.0019596,46563,46563,0,0,0,4.0394e-09,0.0020618,0.0019596,-46563,46563,2.8076e+05,-0.045678,-0.043512,46526,46526,-0.045678,-0.043512,46526,46526,-4.7392e-09,-6.319e-09,-1.2047e-08,0,-0.022872,-0.022861,-46600,46526
180,2500,2.9745e+05,-0.00034869,-0.00045006,46563,46563,-0.00034869,-0.00045006,46563,46563,-9.4279e-11,3.7003e-10,-5.481e-11,5.0053e-09,0.00034869,0.00045006,-46563,46563,3.1397e+05,0.034369,0.049485,46598,46598,0.034369,0.049485,46598,46598,3.3631e-09,4.9891e-09,1.3886e-08,1.3971e-08,0.033467,0.033463,-46529,46598,2.9744e+05,-8.918e-06,-0.00077838,46563,46563,-8.918e-06,-0.00077838,46563,46563,0,0,0,4.0396e-09,8.9165e-06,0.00077838,-46563,46563,2.8099e+05,-0.033467,-0.033463,46529,46529,-0.033467,-0.033463,46529,46529,-4.7395e-09,-6.3193e-09,-1.2047e-08,0,-0.034369,-0.049485,-46598,46529
180,2550,2.9769e+05,-0.0035258,-0.0036678,46563,46563,-0.0035258,-0.0036678,46563,46563,-9.4282e-11,3.7004e-10,-5.4814e-11,5.0054e-09,0.0035258,0.0036678,-46563,46563,3.1422e+05,0.032349,0.048273,46596,46596,0.032349,0.048273,46596,46596,3.3632e-09,4.9893e-09,1.3886e-08,1.3972e-08,0.038628,0.046956,-46531,46596,2.9767e+05,-0.0024835,-0.0025407,46563,46563,-0.0024835,-0.0025407,46563,46563,0,0,0,4.0398e-09,0.0024835,0.0025407,-46563,46563,2.8121e+05,-0.038628,-0.046956,46531,46531,-0.038628,-0.046956,46531,46531,-4.7396e-09,-6.3195e-09,-1.2048e-08,0,-0.032349,-0.048273,-46596,46531
180,2600,2.9791e+05,-0.0025338,-0.0025629,46563,46563,-0.0025338,-0.0025629,46563,46563,-9.4286e-11,3.7005e-10,-5.4819e-11,5.0056e-09,0.0025338,0.0025629,-46563,46563,3.1444e+05,0.037673,0.036811,46594,46594,0.037673,0.036811,46594,46594,3.3633e-09,4.9895e-09,1.3887e-08,1.3972e-08,0.056043,0.053791,-46533,46594,2.9789e+05,-0.0013062,-0.0013421,46563,46563,-0.0013062,-0.0013421,46563,46563,0,0,0,4.0399e-09,0.0013062,0.0013421,-46563,46563,2.8142e+05,-0.056043,-0.053791,46533,46533,-0.056043,-0.053791,46533,46533,-4.7398e-09,-6.3197e-09,-1.2048e-08,0,-0.037673,-0.036811,-46594,46533
180,2650,2.9811e+05,0.0071221,0.0069436,46563,46563,0.0071221,0.0069436,46563,46563,-9.4291e-11,3.7007e-10,-5.4819e-11,5.0059e-09,-0.0071221,-0.0069436,-46563,46563,3.1465e+05,0.049571,0.04957,46592,46592,0.049571,0.04957,46592,46592,3.3634e-09,4.9897e-09,1.3887e-08,1.3973e-08,0.089635,0.088391,-46535,46592,2.981e+05,0.0084907,0.0079486,46564,46564,0.0084907,0.0079486,46564,46564,0,0,0,4.0401e-09,-0.0084907,-0.0079486,-46564,46564,2.8161e+05,-0.089635,-0.088391,46535,46535,-0.089635,-0.088391,46535,46535,-4.74e-09,-6.32e-09,-1.2049e-08,0,-0.049571,-0.04957,-46592,46535
180,2700,2.983e+05,0.0071933,0.0070511,46563,46563,0.0071933,0.0070511,46563,46563,-9.4294e-11,3.7008e-10,-5.4821e-11,5.006e-09,-0.0071933,-0.0070511,-46563,46563,3.1485e+05,0.050201,0.056652,46591,46591,0.050201,0.056652,46591,46591,3.3635e-09,4.9898e-09,1.3888e-08,1.3973e-08,0.058433,0.045893,-46536,46591,2.9829e+05,0.0054575,0.0051665,46563,46563,0.0054575,0.0051665,46563,46563,0,0,0,4.0402e-09,-0.0054575,-0.0051665,-46563,46563,2.8179e+05,-0.058433,-0.045893,46536,46536,-0.058433,-0.045893,46536,46536,-4.7401e-09,-6.3202e-09,-1.2049e-08,0,-0.050201,-0.056652,-46591,46536
180,2750,2.9848e+05,-0.0012267,-0.0011906,46563,46563,-0.0012267,-0.0011906,46563,46563,-9.4297e-11,3.7009e-10,-5.4822e-11,5.0061e-09,0.0012267,0.0011906,-46563,46563,3.1504e+05,0.025705,0.023787,46589,46589,0.025705,0.023787,46589,46589,3.3636e-09,4.9899e-09,1.3888e-08,1.3974e-08,0.039835,0.039429,-46538,46589,2.9847e+05,-0.0014717,-0.0013054,46563,46563,-0.0014717,-0.0013054,46563,46563,0,0,0,4.0403e-09,0.0014717,0.0013054,-46563,46563,2.8196e+05,-0.039835,-0.039429,46538,46538,-0.039835,-0.039429,46538,46538,-4.7403e-09,-6.3204e-09,-1.2049e-08,0,-0.025705,-0.023787,-46589,46538
180,2800,2.9864e+05,0.00066779,0.00077868,46563,46563,0.00066779,0.00077868,46563,46563,-9.4301e-11,3.701e-10,-5.4825e-11,5.0063e-09,-0.00066779,-0.00077868,-46563,46563,3.1521e+05,0.086091,0.086087,46587,46587,0.086091,0.086087,46587,46587,3.3637e-09,4.9901e-09,1.3889e-08,1.3974e-08,0.062786,0.053949,-46540,46587,2.9863e+05,-0.0021261,-0.0018709,46563,46563,-0.0021261,-0.0018709,46563,46563,0,0,0,4.0404e-09,0.0021261,0.0018709,-46563,46563,2.8212e+05,-0.062786,-0.053949,46540,46540,-0.062786,-0.053949,46540,46540,-4.7405e-09,-6.3206e-09,-1.205e-08,0,-0.086091,-0.086087,-46587,46540
180,2850,2.988e+05,-0.0016054,-0.0017078,46563,46563,-0.0016054,-0.0017078,46563,46563,-9.4303e-11,3.701e-10,-5.4826e-11,5.0064e-09,0.0016054,0.0017078,-46563,46563,3.1537e+05,0.031308,0.047739,46586,46586,0.031308,0.047739,46586,46586,3.3638e-09,4.9902e-09,1.3889e-08,1.3974e-08,0.062835,0.06284,-46541,46586,2.9879e+05,-0.00022722,-0.00022493,46563,46563,-0.00022722,-0.00022493,46563,46563,0,0,0,4.0405e-09,0.00022722,0.00022493,-46563,46563,2.8227e+05,-0.062835,-0.06284,46541,46541,-0.062835,-0.06284,46541,46541,-4.7406e-09,-6.3207e-09,-1.205e-08,0,-0.031308,-0.047739,-46586,46541
180,2900,2.9894e+05,-0.00040217,-0.00050548,46563,46563,-0.00040217,-0.00050548,46563,46563,-9.4306e-11,3.7012e-10,-5.4829e-11,5.0066e-09,0.00040217,0.00050548,-46563,46563,3.1552e+05,0.028139,0.041891,46585,46585,0.028139,0.041891,46585,46585,3.3639e-09,4.9903e-09,1.3889e-08,1.3975e-08,0.025576,0.044356,-46542,46585,2.9893e+05,-0.0013323,-0.0013405,46564,46564,-0.0013323,-0.0013405,46564,46564,0,0,0,4.0406e-09,0.0013323,0.0013405,-46564,46564,2.824e+05,-0.025576,-0.044356,46542,46542,-0.025576,-0.044356,46542,46542,-4.7407e-09,-6.3209e-09,-1.205e-08,0,-0.028139,-0.041891,-46585,46542
180,2950,2.9908e+05,0.0012367,0.0011092,46564,46564,0.0012367,0.0011092,46564,46564,-9.4309e-11,3.7012e-10,-5.4829e-11,5.0067e-09,-0.0012367,-0.0011092,-46564,46564,3.1566e+05,0.071399,0.10069,46584,46584,0.071399,0.10069,46584,46584,3.364e-09,4.9904e-09,1.389e-08,1.3975e-08,0.063627,0.063626,-46543,46584,2.9907e+05,-0.00053794,-0.0021917,46564,46564,-0.00053794,-0.0021917,46564,46564,0,0,0,4.0407e-09,0.00053793,0.0021917,-46564,46564,2.8254e+05,-0.063627,-0.063626,46543,46543,-0.063627,-0.063626,46543,46543,-4.7408e-09,-6.3211e-09,-1.2051e-08,0,-0.071399,-0.10069,-46584,46543
180,3000,2.9921e+05,-0.0061741,-0.0063154,46563,46563,-0.0061741,-0.0063154,46563,46563,-9.4311e-11,3.7013e-10,-5.4833e-11,5.0068e-09,0.0061741,0.0063154,-46563,46563,3.1579e+05,0.035073,0.038721,46582,46582,0.035073,0.038721,46582,46582,3.364e-09,4.9906e-09,1.389e-08,1.3975e-08,0.050127,0.053322,-46545,46582,2.992e+05,-0.0062058,-0.0054071,46564,46564,-0.0062058,-0.0054071,46564,46564,0,0,0,4.0408e-09,0.0062058,0.0054071,-46564,46564,2.8266e+05,-0.050127,-0.053322,46545,46545,-0.050127,-0.053322,46545,46545,-4.7409e-09,-6.3212e-09,-1.2051e-08,0,-0.035073,-0.038721,-46582,46545
180,3050,2.9932e+05,-0.0012488,-0.0015522,46564,46564,-0.0012488,-0.0015522,46564,46564,-9.4314e-11,3.7014e-10,-5.4832e-11,5.0069e-09,0.0012488,0.0015522,-46564,46564,3.1591e+05,0.038557,0.081485,46581,46581,0.038557,0.081485,46581,46581,3.3641e-09,4.9907e-09,1.389e-08,1.3976e-08,0.095517,0.10319,-46546,46581,2.9932e+05,2.6603e-05,0.00039465,46563,46563,2.6601e-05,0.00039465,46563,46563,0,0,0,4.0409e-09,-2.6603e-05,-0.00039465,-46563,46563,2.8277e+05,-0.095517,-0.10319,46546,46546,-0.095517,-0.10319,46546,46546,-4.7411e-09,-6.3214e-09,-1.2051e-08,0,-0.038557,-0.081485,-46581,46546
180,3100,2.9944e+05,-0.0017392,-0.001694,46563,46563,-0.0017392,-0.001694,46563,46563,-9.4315e-11,3.7015e-10,-5.4836e-11,5.007e-09,0.0017392,0.001694,-46563,46563,3.1602e+05,0.054564,0.054564,46580,46580,0.054564,0.054564,46580,46580,3.3641e-09,4.9907e-09,1.3891e-08,1.3976e-08,0.059745,0.059744,-46547,46580,2.9943e+05,-0.0003406,-0.00028326,46563,46563,-0.0003406,-0.00028326,46563,46563,0,0,0,4.0409e-09,0.0003406,0.00028326,-46563,46563,2.8288e+05,-0.059745,-0.059744,46547,46547,-0.059745,-0.059744,46547,46547,-4.7411e-09,-6.3215e-09,-1.2051e-08,0,-0.054564,-0.054564,-46580,46547
180,3150,2.9954e+05,0.00090043,0.00075838,46564,46564,0.00090043,0.00075838,46564,46564,-9.4316e-11,3.7015e-10,-5.4833e-11,5.007e-09,-0.00090043,-0.00075838,-46564,46564,3.1613e+05,0.058651,0.052502,46580,46580,0.058651,0.052502,46580,46580,3.3642e-09,4.9908e-09,1.3891e-08,1.3976e-08,0.030566,0.030567,-46547,46580,2.9953e+05,0.00034317,-5.2416e-05,46564,46564,0.00034317,-5.2415e-05,46564,46564,0,0,0,4.041e-09,-0.00034317,5.2416e-05,-46564,46564,2.8298e+05,-0.030566,-0.030567,46547,46547,-0.030566,-0.030567,46547,46547,-4.7412e-09,-6.3215e-09,-1.2052e-08,0,-0.058651,-0.052502,-46580,46547
180,3200,2.9964e+05,0.00060257,0.0007745,46564,46564,0.00060257,0.0007745,46564,46564,-9.432e-11,3.7016e-10,-5.4835e-11,5.0072e-09,-0.00060257,-0.0007745,-46564,46564,3.1623e+05,0.044435,0.040807,46578,46578,0.044435,0.040807,46578,46578,3.3643e-09,4.9909e-09,1.3891e-08,1.3977e-08,0.049357,0.049914,-46549,46578,2.9963e+05,0.0017527,0.0020088,46564,46564,0.0017527,0.0020088,46564,46564,0,0,0,4.0411e-09,-0.0017527,-0.0020088,-46564,46564,2.8307e+05,-0.049357,-0.049914,46549,46549,-0.049357,-0.049914,46549,46549,-4.7413e-09,-6.3217e-09,-1.2052e-08,0,-0.044435,-0.040807,-46578,46549
180,3250,2.9973e+05,-0.002573,-0.002633,46563,46563,-0.002573,-0.002633,46563,46563,-9.4321e-11,3.7017e-10,-5.4835e-11,5.0073e-09,0.002573,0.002633,-46563,46563,3.1632e+05,0.056379,0.064053,46578,46578,0.056379,0.064053,46578,46578,3.3643e-09,4.991e-09,1.3891e-08,1.3977e-08,0.043995,0.04399,-46550,46578,2.9972e+05,-0.0041812,-0.0042365,46563,46563,-0.0041812,-0.0042365,46563,46563,0,0,0,4.0412e-09,0.0041812,0.0042365,-46563,46563,2.8316e+05,-0.043995,-0.04399,46550,46550,-0.043995,-0.04399,46550,46550,-4.7414e-09,-6.3218e-09,-1.2052e-08,0,-0.056379,-0.064053,-46578,46550
180,3300,2.9981e+05,-0.0002518,-0.00034634,46564,46564,-0.00025181,-0.00034634,46564,46564,-9.4323e-11,3.7017e-10,-5.4835e-11,5.0073e-09,0.00025181,0.00034634,-46564,46564,3.1641e+05,0.029843,0.029845,46577,46577,0.029843,0.029845,46577,46577,3.3644e-09,4.9911e-09,1.3892e-08,1.3977e-08,0.029881,0.039533,-46550,46577,2.9981e+05,4.5146e-05,0.00089208,46564,46564,4.5148e-05,0.00089208,46564,46564,0,0,0,4.0412e-09,-4.5145e-05,-0.00089208,-46564,46564,2.8324e+05,-0.029881,-0.039533,46550,46550,-0.029881,-0.039533,46550,46550,-4.7414e-09,-6.3219e-09,-1.2052e-08,0,-0.029843,-0.029845,-46577,46550
180,3350,2.9989e+05,-0.0011669,-0.0012535,46563,46563,-0.0011669,-0.0012535,46563,46563,-9.4324e-11,3.7018e-10,-5.4837e-11,5.0074e-09,0.0011669,0.0012535,-46563,46563,3.1649e+05,0.056597,0.047472,46576,46576,0.056597,0.047472,46576,46576,3.3644e-09,4.9912e-09,1.3892e-08,1.3977e-08,0.053263,0.052277,-46551,46576,2.9989e+05,-2.395e-05,-0.0010099,46564,46564,-2.395e-05,-0.0010099,46564,46564,0,0,0,4.0413e-09,2.3947e-05,0.0010099,-46564,46564,2.8332e+05,-0.053263,-0.052277,46551,46551,-0.053263,-0.052277,46551,46551,-4.7415e-09,-6.322e-09,-1.2053e-08,0,-0.056597,-0.047472,-46576,46551
