%"Time","avg(Temp)"
3790,828.9
3800,828.9
3810,828.9
3820,828.9
3830,828.9
3840,828.9
3850,828.9
3860,828.9
3870,828.9
3880,828.9
3890,828.91
3900,828.91
3910,828.91
3920,828.91
3930,828.91
3940,828.91
3950,828.91
3960,828.91
3970,828.91
3980,828.91
3990,828.91
4000,828.91
4010,828.91
4020,828.91
4030,828.91
4040,828.91
4050,828.91
4060,828.91
4070,828.91
4080,828.91
4090,828.91
4100,828.91
4110,828.91
4120,828.91
4130,828.91
4140,828.91
4150,828.91
4160,828.91
4170,828.91
4180,828.91
4190,828.91
4200,828.91
4210,828.91
4220,828.91
4230,828.91
4240,828.91
4250,828.91
4260,828.91
4270,828.91
4280,828.91
4290,828.91
4300,828.91
4310,828.91
4320,828.91
4330,828.91
4340,828.91
4350,828.91
4360,828.91
4370,828.91
4380,828.91
4390,828.91
4400,828.91
4410,828.91
4420,828.91
4430,828.91
4440,828.91
4450,828.91
4460,828.91
4470,828.91
4480,828.91
4490,828.91
4500,828.91
4510,828.91
4520,828.91
4530,828.91
4540,828.91
4550,828.91
4560,828.91
4570,828.91
4580,828.91
4590,828.91
4600,828.91
4610,828.91
4620,828.91
4630,828.91
4640,828.91
4650,828.91
4660,828.91
4670,828.91
4680,828.91
4690,828.91
4700,828.91
4710,828.91
4720,828.91
4730,828.91
4740,828.91
4750,828.91
4760,828.91
4770,828.91
4780,828.91
4790,828.91
4800,828.91
4810,828.91
4820,828.91
4830,828.91
4840,828.91
4850,828.91
4860,828.91
4870,828.91
4880,828.91
4890,828.91
4900,828.91
4910,828.91
4920,828.91
4930,828.91
4940,828.91
4950,828.91
4960,828.91
4970,828.91
4980,828.91
4990,828.91
5000,828.91
