%"Time","avg(Temp)"
4280,825.92
4290,825.92
4300,825.92
4310,825.92
4320,825.92
4330,825.92
4340,825.92
4350,825.92
4360,825.92
4370,825.92
4380,825.92
4390,825.92
4400,825.92
4410,825.92
4420,825.92
4430,825.92
4440,825.92
4450,825.92
4460,825.92
4470,825.92
4480,825.92
4490,825.92
4500,825.92
4510,825.92
4520,825.92
4530,825.92
4540,825.92
4550,825.92
4560,825.92
4570,825.92
4580,825.92
4590,825.92
4600,825.92
4610,825.92
4620,825.92
4630,825.92
4640,825.92
4650,825.92
4660,825.92
4670,825.92
4680,825.92
4690,825.92
4700,825.92
4710,825.92
4720,825.92
4730,825.92
4740,825.92
4750,825.92
4760,825.92
4770,825.92
4780,825.92
4790,825.92
4800,825.92
4810,825.92
4820,825.92
4830,825.92
4840,825.92
4850,825.92
4860,825.92
4870,825.92
4880,825.92
4890,825.92
4900,825.92
4910,825.92
4920,825.92
4930,825.92
4940,825.92
4950,825.92
4960,825.92
4970,825.92
4980,825.92
4990,825.92
5000,825.92
