"N","Time","avg(qr)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(qr)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(qr)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(qr)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(qr)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(qr)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(qr)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
180,3800,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3850,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3900,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3950,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4000,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4050,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4100,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4150,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4200,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4250,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4300,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4350,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4400,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4450,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4500,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4550,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4600,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4650,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4700,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4750,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4800,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4850,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4900,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,4950,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,5000,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
