%"N","Time","avg(Temp)","avg(X)","avg(Y)","avg(Z)","avg(radius)","avg(v (0))","avg(v (1))","avg(v (2))","avg(v (Magnitude))","max(Temp)","max(X)","max(Y)","max(Z)","max(radius)","max(v (0))","max(v (1))","max(v (2))","max(v (Magnitude))","med(Temp)","med(X)","med(Y)","med(Z)","med(radius)","med(v (0))","med(v (1))","med(v (2))","med(v (Magnitude))","min(Temp)","min(X)","min(Y)","min(Z)","min(radius)","min(v (0))","min(v (1))","min(v (2))","min(v (Magnitude))","q1(Temp)","q1(X)","q1(Y)","q1(Z)","q1(radius)","q1(v (0))","q1(v (1))","q1(v (2))","q1(v (Magnitude))","q3(Temp)","q3(X)","q3(Y)","q3(Z)","q3(radius)","q3(v (0))","q3(v (1))","q3(v (2))","q3(v (Magnitude))","std(Temp)","std(X)","std(Y)","std(Z)","std(radius)","std(v (0))","std(v (1))","std(v (2))","std(v (Magnitude))","vtkValidPointMask"
1000,5500,808.56,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,962.91,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,821.64,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.2,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,727.89,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,898.25,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.31,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,6000,809.08,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.38,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.22,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.48,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.43,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,898.8,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.34,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,6500,809.35,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.63,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.51,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.63,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.7,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.08,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.36,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,7000,809.49,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.75,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.66,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.7,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.84,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.22,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.37,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,7500,809.55,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.81,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.74,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.74,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.91,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.29,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,8000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.75,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,8500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,9000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,9500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,10000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,10500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,11000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,11500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,12000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,12500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,13000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,13500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,14000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,14500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,15000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,15500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,16000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,16500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,17000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,17500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,18000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,18500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,19000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,19500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,20000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,20500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,21000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,21500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,22000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,22500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,23000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,23500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,24000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,24500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,25000,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,25500,809.58,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.77,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.94,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.32,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.38,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
