%"N","Time","avg(Temp)","avg(X)","avg(Y)","avg(Z)","avg(radius)","avg(v (0))","avg(v (1))","avg(v (2))","avg(v (Magnitude))","max(Temp)","max(X)","max(Y)","max(Z)","max(radius)","max(v (0))","max(v (1))","max(v (2))","max(v (Magnitude))","med(Temp)","med(X)","med(Y)","med(Z)","med(radius)","med(v (0))","med(v (1))","med(v (2))","med(v (Magnitude))","min(Temp)","min(X)","min(Y)","min(Z)","min(radius)","min(v (0))","min(v (1))","min(v (2))","min(v (Magnitude))","q1(Temp)","q1(X)","q1(Y)","q1(Z)","q1(radius)","q1(v (0))","q1(v (1))","q1(v (2))","q1(v (Magnitude))","q3(Temp)","q3(X)","q3(Y)","q3(Z)","q3(radius)","q3(v (0))","q3(v (1))","q3(v (2))","q3(v (Magnitude))","std(Temp)","std(X)","std(Y)","std(Z)","std(radius)","std(v (0))","std(v (1))","std(v (2))","std(v (Magnitude))","vtkValidPointMask"
1000,5500,829.42,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,982.25,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,846.51,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,595.17,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,753.82,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,918.6,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.25,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,6000,831.41,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,984.1,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,848.71,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,596.26,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,755.86,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,920.71,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.39,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,6500,832.57,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,985.18,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,849.99,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,596.91,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,757.04,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,921.94,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.48,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,7000,833.24,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,985.81,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,850.73,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,597.28,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,757.72,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,922.65,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.52,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,7500,833.63,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,986.17,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,851.16,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,597.49,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,758.12,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,923.05,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.55,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,8000,833.85,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,986.37,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,851.41,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,597.61,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,758.35,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,923.29,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.57,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,8500,833.98,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,986.49,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,851.55,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,597.68,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,758.48,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,923.42,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.58,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,9000,834.05,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,986.56,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,851.62,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,597.72,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,758.55,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,923.5,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.58,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,9500,834.09,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,986.59,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,851.66,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,597.74,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,758.59,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,923.54,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.58,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,10000,834.09,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,986.59,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,851.67,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,597.75,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,758.59,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,923.54,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.58,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
