%"N","Time","avg(Temp)","avg(X)","avg(Y)","avg(Z)","avg(radius)","avg(v (0))","avg(v (1))","avg(v (2))","avg(v (Magnitude))","max(Temp)","max(X)","max(Y)","max(Z)","max(radius)","max(v (0))","max(v (1))","max(v (2))","max(v (Magnitude))","med(Temp)","med(X)","med(Y)","med(Z)","med(radius)","med(v (0))","med(v (1))","med(v (2))","med(v (Magnitude))","min(Temp)","min(X)","min(Y)","min(Z)","min(radius)","min(v (0))","min(v (1))","min(v (2))","min(v (Magnitude))","q1(Temp)","q1(X)","q1(Y)","q1(Z)","q1(radius)","q1(v (0))","q1(v (1))","q1(v (2))","q1(v (Magnitude))","q3(Temp)","q3(X)","q3(Y)","q3(Z)","q3(radius)","q3(v (0))","q3(v (1))","q3(v (2))","q3(v (Magnitude))","std(Temp)","std(X)","std(Y)","std(Z)","std(radius)","std(v (0))","std(v (1))","std(v (2))","std(v (Magnitude))","vtkValidPointMask"
1000,5500,805.89,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,960.45,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,820.87,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,581.86,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,727.27,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,895.1,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.93,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,6000,807.39,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,961.82,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,822.54,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,582.66,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,728.81,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,896.68,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.04,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,6500,808.24,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,962.6,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,823.49,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,583.11,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,729.69,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,897.57,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.1,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,7000,808.72,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.04,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,824.02,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,583.37,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,730.18,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,898.08,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.14,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,7500,808.99,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.29,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,824.33,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,583.51,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,730.46,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,898.36,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.15,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,8000,809.14,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.42,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,824.49,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,583.59,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,730.61,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,898.52,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.17,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,8500,809.23,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.5,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,824.59,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,583.64,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,730.7,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,898.61,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.17,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,9000,809.27,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.54,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,824.63,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,583.66,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,730.74,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,898.65,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.17,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,9500,809.29,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.55,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,824.65,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,583.67,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,730.76,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,898.67,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.17,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,10000,809.29,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,963.55,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,824.65,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,583.67,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,730.76,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,898.67,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.17,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
